time,"V(CLK)","V(A)","V(B)","V(CIN)","V(COUT)","V(S)"
6.497500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.009791e-06,-1.192614e-05
6.500000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-8.553432e-07,-1.315880e-05
6.502500e-10,7.015316e-18,1.753829e-18,8.271300e-05,8.271300e-05,-6.175629e-07,-1.356739e-05
6.505000e-10,7.015316e-18,1.753829e-18,1.654260e-04,1.654260e-04,-3.520745e-07,-1.282986e-05
6.507500e-10,7.015316e-18,1.753829e-18,2.481390e-04,2.481390e-04,-1.186206e-07,-1.092725e-05
6.510000e-10,7.015316e-18,1.753829e-18,3.308520e-04,3.308520e-04,3.289392e-08,-8.206433e-06
6.512500e-10,7.015316e-18,1.753829e-18,4.135650e-04,4.135650e-04,7.369709e-08,-5.308566e-06
6.515000e-10,7.015316e-18,1.753829e-18,4.962780e-04,4.962780e-04,2.255377e-09,-2.977405e-06
6.517500e-10,7.015316e-18,1.753829e-18,5.789910e-04,5.789910e-04,-1.560925e-07,-1.809390e-06
6.520000e-10,7.015316e-18,1.753829e-18,6.617040e-04,6.617040e-04,-3.557798e-07,-2.038553e-06
6.522500e-10,7.015316e-18,1.753829e-18,7.444170e-04,7.444170e-04,-5.423266e-07,-3.442690e-06
6.525000e-10,7.015316e-18,1.753829e-18,8.271300e-04,8.271300e-04,-6.656539e-07,-5.410835e-06
6.527500e-10,7.015316e-18,1.753829e-18,7.444170e-04,7.444170e-04,-6.922350e-07,-7.150203e-06
6.530000e-10,7.015316e-18,1.753829e-18,6.617040e-04,6.617040e-04,-6.131580e-07,-7.959367e-06
6.532500e-10,7.015316e-18,1.753829e-18,5.789910e-04,5.789910e-04,-4.461116e-07,-7.469700e-06
6.535000e-10,7.015316e-18,1.753829e-18,4.962780e-04,4.962780e-04,-2.307577e-07,-5.767613e-06
6.537500e-10,7.015316e-18,1.753829e-18,4.135650e-04,4.135650e-04,-1.859016e-08,-3.353916e-06
6.540000e-10,7.015316e-18,1.753829e-18,3.308520e-04,3.308520e-04,1.402269e-07,-9.578870e-07
6.542500e-10,7.015316e-18,1.753829e-18,2.481390e-04,2.481390e-04,2.097279e-07,7.223627e-07
6.545000e-10,7.015316e-18,1.753829e-18,1.654260e-04,1.654260e-04,1.774082e-07,1.257197e-06
6.547500e-10,7.015316e-18,1.753829e-18,8.271300e-05,8.271300e-05,5.740508e-08,6.179245e-07
6.550000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.133498e-07,-8.356490e-07
6.552500e-10,7.015316e-18,1.753829e-18,0.000000e+00,1.753829e-18,-2.851032e-07,-2.500079e-06
6.555000e-10,7.015316e-18,1.753829e-18,-3.507658e-18,0.000000e+00,-4.087735e-07,-3.748371e-06
6.557500e-10,7.015316e-18,1.753829e-18,1.753829e-18,0.000000e+00,-4.493045e-07,-4.144800e-06
6.560000e-10,7.015316e-18,1.753829e-18,0.000000e+00,0.000000e+00,-3.951634e-07,-3.579440e-06
6.562500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.612772e-07,-2.280035e-06
6.565000e-10,7.015316e-18,1.753829e-18,-3.507658e-18,-3.507658e-18,-8.454342e-08,-7.059801e-07
6.567500e-10,7.015316e-18,1.753829e-18,-3.507658e-18,-3.507658e-18,8.682782e-08,6.285357e-07
6.570000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.070852e-07,1.334111e-06
6.572500e-10,7.015316e-18,1.753829e-18,0.000000e+00,0.000000e+00,2.458583e-07,1.266283e-06
6.575000e-10,7.015316e-18,1.753829e-18,-3.507658e-18,-3.507658e-18,1.965100e-07,5.510536e-07
6.577500e-10,7.015316e-18,1.753829e-18,-3.507658e-18,-3.507658e-18,7.753422e-08,-4.836765e-07
6.580000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-7.334047e-08,-1.438531e-06
6.582500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.105325e-07,-1.984627e-06
6.585000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.940451e-07,-1.967289e-06
6.587500e-10,7.015316e-18,1.753829e-18,0.000000e+00,0.000000e+00,-3.009486e-07,-1.439542e-06
6.590000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.315311e-07,-6.211614e-07
6.592500e-10,7.015316e-18,1.753829e-18,3.507658e-18,3.507658e-18,-1.084045e-07,1.944260e-07
6.595000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.097823e-08,7.474871e-07
6.597500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.459574e-07,8.953689e-07
6.600000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.048280e-07,6.465948e-07
6.602500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.938572e-07,1.401039e-07
6.605000e-10,7.015316e-18,1.753829e-18,-3.507658e-18,-3.507658e-18,1.205650e-07,-4.168436e-07
6.607500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.049915e-08,-8.262773e-07
6.610000e-10,7.015316e-18,1.753829e-18,0.000000e+00,0.000000e+00,-1.012593e-07,-9.646019e-07
6.612500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.810681e-07,-8.146599e-07
6.615000e-10,7.015316e-18,1.753829e-18,-3.507658e-18,-3.507658e-18,-2.067334e-07,-4.580008e-07
6.617500e-10,7.015316e-18,1.753829e-18,0.000000e+00,0.000000e+00,-1.735549e-07,-3.499845e-08
6.620000e-10,7.015316e-18,1.753829e-18,0.000000e+00,0.000000e+00,-9.475666e-08,3.095867e-07
6.622500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.541466e-09,4.754113e-07
6.625000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,9.097981e-08,4.341427e-07
6.627500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.423945e-07,2.294552e-07
6.630000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.451024e-07,-4.690815e-08
6.632500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.019362e-07,-2.918811e-07
6.635000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.935954e-08,-4.267065e-07
6.637500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.845173e-08,-4.197492e-07
6.640000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.074914e-07,-2.906163e-07
6.642500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.312158e-07,-9.674361e-08
6.645000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.150443e-07,9.070737e-08
6.647500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-6.687157e-08,2.121894e-07
6.650000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-3.715704e-09,2.378071e-07
6.652500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,5.418227e-08,1.731170e-07
6.655000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,8.979883e-08,5.247417e-08
6.657500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,9.427938e-08,-7.617064e-08
6.660000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,6.898819e-08,-1.688537e-07
6.662500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.425178e-08,-1.994611e-07
6.665000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.455288e-08,-1.658352e-07
6.667500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-6.214210e-08,-8.719230e-08
6.670000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-7.800876e-08,5.101124e-09
6.672500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-6.923340e-08,7.945274e-08
6.675000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.071052e-08,1.143991e-07
6.677500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.942626e-09,1.042281e-07
6.680000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.170076e-08,5.869101e-08
6.682500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,5.296236e-08,-2.286084e-09
6.685000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,5.565894e-08,-5.648198e-08
6.687500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.080020e-08,-8.693008e-08
6.690000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.468796e-08,-8.672630e-08
6.692500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.353608e-08,-5.990555e-08
6.695000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-3.498631e-08,-1.863919e-08
6.697500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.374979e-08,2.183236e-08
6.700000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-3.841593e-08,4.857514e-08
6.702500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.205942e-08,5.485671e-08
6.705000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-8.348622e-10,4.149707e-08
6.707500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.824103e-08,1.558244e-08
6.710000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.954755e-08,-1.268319e-08
6.712500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.045194e-08,-3.371429e-08
6.715000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.180856e-08,-4.157525e-08
6.717500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.323875e-09,-3.541732e-08
6.720000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-7.896180e-09,-1.906907e-08
6.722500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.907773e-08,8.376221e-10
6.725000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.322051e-08,1.740020e-08
6.727500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.983172e-08,2.572512e-08
6.730000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.080049e-08,2.424830e-08
6.732500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.536665e-10,1.479636e-08
6.735000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.021272e-08,1.538250e-09
6.737500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.564615e-08,-1.068309e-08
6.740000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.558657e-08,-1.801385e-08
6.742500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.069995e-08,-1.870772e-08
6.745000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.066390e-09,-1.340942e-08
6.747500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.629993e-09,-4.623823e-09
6.750000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.000441e-08,4.347291e-09
6.752500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.167541e-08,1.058383e-08
6.755000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-9.573537e-09,1.244325e-08
6.757500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.805202e-09,9.921137e-09
6.760000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,8.327787e-10,4.432046e-09
6.762500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,5.494645e-09,-1.839935e-09
6.765000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.864272e-09,-6.752093e-09
6.767500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.498141e-09,-8.890853e-09
6.770000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.854619e-09,-7.930413e-09
6.772500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.039134e-09,-4.590926e-09
6.775000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.620086e-09,-2.642844e-10
6.777500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-5.012228e-09,3.526224e-09
6.780000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-5.560846e-09,5.635181e-09
6.782500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.334291e-09,5.613090e-09
6.785000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.941480e-09,3.756820e-09
6.787500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.270048e-10,9.128164e-10
6.790000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.811847e-09,-1.869663e-09
6.792500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.747420e-09,-3.703177e-09
6.795000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.398492e-09,-4.124944e-09
6.797500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.045111e-09,-3.187510e-09
6.800000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.404279e-10,-1.371816e-09
6.802500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.397388e-09,6.250440e-10
6.805000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.385508e-09,2.142161e-09
6.807500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.507712e-09,2.761060e-09
6.810000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.845027e-09,2.406293e-09
6.812500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-7.098631e-10,1.322851e-09
6.815000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.826390e-10,-4.545585e-11
6.817500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.357385e-09,-1.224272e-09
6.820000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.689840e-09,-1.863669e-09
6.822500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.454391e-09,-1.832399e-09
6.825000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,8.042255e-10,-1.229841e-09
6.827500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.389951e-12,-3.231697e-10
6.830000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-6.923629e-10,5.600828e-10
6.832500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.072770e-09,1.143928e-09
6.835000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.070662e-09,1.284271e-09
6.837500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-7.422837e-10,9.966307e-10
6.840000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.360264e-10,4.296485e-10
6.842500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.668448e-10,-1.998383e-10
6.845000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,6.128922e-10,-6.844525e-10
6.847500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.196201e-10,-8.904369e-10
6.850000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,5.902645e-10,-7.899293e-10
6.852500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.999198e-10,-4.555006e-10
6.855000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-3.838988e-11,-2.377754e-11
6.857500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-3.141688e-10,3.562244e-10
6.860000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.529439e-10,5.717347e-10
6.862500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.335307e-10,5.769234e-10
6.865000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.862564e-10,3.984017e-10
6.867500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-7.565525e-11,1.171621e-10
6.870000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.246019e-10,-1.642115e-10
6.872500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.556097e-10,-3.567764e-10
6.875000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.888081e-10,-4.114845e-10
6.877500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.297978e-10,-3.293712e-10
6.880000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.111256e-10,-1.545894e-10
6.882500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.195455e-11,4.525061e-11
6.885000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.272411e-10,2.035638e-10
6.887500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.778089e-10,2.757288e-10
6.890000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.675693e-10,2.503306e-10
6.892500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.096016e-10,1.484161e-10
6.895000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.899658e-11,1.256034e-11
6.897500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.668155e-11,-1.094717e-10
6.900000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,9.602147e-11,-1.805858e-10
6.902500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.090459e-10,-1.847725e-10
6.905000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,8.815710e-11,-1.294669e-10
6.907500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.524418e-11,-4.013966e-11
6.910000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-3.489878e-12,5.016494e-11
6.912500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.302554e-11,1.123657e-10
6.915000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-6.366496e-11,1.301409e-10
6.917500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-6.285075e-11,1.035250e-10
6.920000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.457756e-11,4.681317e-11
6.922500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.703431e-11,-1.783750e-11
6.925000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.049371e-11,-6.852307e-11
6.927500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.042771e-11,-9.060856e-11
6.930000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.866687e-11,-8.053202e-11
6.932500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.504261e-11,-4.557436e-11
6.935000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.260474e-11,-1.667997e-13
6.937500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,6.183543e-12,3.965114e-11
6.940000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-9.227162e-12,6.161389e-11
6.942500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.979667e-11,6.073955e-11
6.945000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.361168e-11,4.006275e-11
6.947500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.079329e-11,8.689623e-12
6.950000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.309005e-11,-2.187732e-11
6.952500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-3.162033e-12,-4.175249e-11
6.955000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,6.209022e-12,-4.568364e-11
6.957500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.278998e-11,-3.421541e-11
6.960000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.532658e-11,-1.284140e-11
6.962500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.369011e-11,1.034700e-11
6.965000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,8.760095e-12,2.758184e-11
6.967500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.105879e-12,3.390120e-11
6.970000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-4.445188e-12,2.844249e-11
6.972500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-9.256227e-12,1.426405e-11
6.975000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.125299e-11,-3.080085e-12
6.977500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.014429e-11,-1.761262e-11
6.980000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-6.446660e-12,-2.491233e-11
6.982500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.311185e-12,-2.337309e-11
6.985000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.802624e-12,-1.441747e-11
6.987500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.522581e-12,-1.711948e-12
6.990000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,8.925393e-12,1.025454e-11
6.992500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.767583e-12,1.770225e-11
6.995000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.523830e-12,1.869957e-11
6.997500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.246708e-13,1.358671e-11
7.000000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,-3.857131e-12,4.626680e-12
7.002500e-10,8.271300e-05,1.753829e-18,1.753829e-18,1.753829e-18,-6.578434e-12,-4.921514e-12
7.005000e-10,1.654260e-04,1.753829e-18,1.753829e-18,1.753829e-18,-7.246588e-12,-1.194862e-11
7.007500e-10,2.481390e-04,1.753829e-18,1.753829e-18,1.753829e-18,-5.797106e-12,-1.447081e-11
7.010000e-10,3.308520e-04,1.753829e-18,1.753829e-18,1.753829e-18,-2.780557e-12,-1.214242e-11
7.012500e-10,4.135650e-04,1.753829e-18,1.753829e-18,1.753829e-18,8.304205e-13,-6.192156e-12
7.015000e-10,4.962780e-04,1.753829e-18,1.753829e-18,1.753829e-18,3.949347e-12,1.135366e-12
7.017500e-10,5.789910e-04,1.753829e-18,1.753829e-18,1.753829e-18,5.702305e-12,7.402975e-12
7.020000e-10,6.617040e-04,1.753829e-18,1.753829e-18,1.753829e-18,5.674075e-12,1.078064e-11
7.022500e-10,7.444170e-04,1.753829e-18,1.753829e-18,1.753829e-18,4.004214e-12,1.057187e-11
7.025000e-10,8.271300e-04,1.753829e-18,1.753829e-18,1.753829e-18,1.312501e-12,7.331079e-12
7.027500e-10,7.444170e-04,1.753829e-18,1.753829e-18,1.753829e-18,-1.513948e-12,2.579784e-12
7.030000e-10,6.617040e-04,1.753829e-18,1.753829e-18,1.753829e-18,-3.599212e-12,-1.744848e-12
7.032500e-10,5.789910e-04,1.753829e-18,1.753829e-18,1.753829e-18,-4.334382e-12,-3.907071e-12
7.035000e-10,4.962780e-04,1.753829e-18,1.753829e-18,1.753829e-18,-3.534799e-12,-2.855442e-12
7.037500e-10,4.135650e-04,1.753829e-18,1.753829e-18,1.753829e-18,-1.457991e-12,1.562918e-12
7.040000e-10,3.308520e-04,1.753829e-18,1.753829e-18,1.753829e-18,1.313076e-12,8.691078e-12
7.042500e-10,2.481390e-04,1.753829e-18,1.753829e-18,1.753829e-18,4.075862e-12,1.738934e-11
7.045000e-10,1.654260e-04,1.753829e-18,1.753829e-18,1.753829e-18,6.233655e-12,2.646887e-11
7.047500e-10,8.271300e-05,1.753829e-18,1.753829e-18,1.753829e-18,7.470305e-12,3.508331e-11
7.050000e-10,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.825024e-12,4.296157e-11
7.052500e-10,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,7.652704e-12,5.043051e-11
7.055000e-10,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,7.491636e-12,5.824949e-11
7.057500e-10,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.887206e-12,6.733529e-11
7.060000e-10,-7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,9.229575e-12,7.848003e-11
7.062500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.165394e-11,9.215054e-11
7.065000e-10,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,1.502798e-11,1.084168e-10
7.067500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.902173e-11,1.270047e-10
7.070000e-10,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,2.322939e-11,1.474266e-10
7.072500e-10,-7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.729907e-11,1.691224e-10
7.075000e-10,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.102809e-11,1.915547e-10
7.077500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,3.439661e-11,2.142360e-10
7.080000e-10,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,3.753591e-11,2.367072e-10
7.082500e-10,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.065049e-11,2.585224e-10
7.085000e-10,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.392855e-11,2.793085e-10
7.087500e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.747876e-11,2.989451e-10
7.090000e-10,7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,5.132119e-11,3.178693e-10
7.092500e-10,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,5.544051e-11,3.374467e-10
7.095000e-10,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,5.988702e-11,3.602979e-10
7.097500e-10,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,6.489204e-11,3.904452e-10
7.100000e-10,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.095543e-11,4.331626e-10
7.102500e-10,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,7.886824e-11,4.944786e-10
7.105000e-10,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,8.965035e-11,5.803823e-10
