time,"V(CIN)","V(B)","V(A)","V(CLK)","V(COUT)","V(S)"
8.000000e-11,2.212039e-14,-5.720990e-15,-5.721429e-15,-9.047127e-15,1.694637e-16,-1.430248e-15
8.025000e-11,1.646210e-14,-3.088383e-15,-3.088054e-15,-8.589816e-15,8.730780e-16,-1.173531e-15
8.050000e-11,7.467913e-15,-1.055586e-16,-1.058874e-16,-5.814601e-15,1.238861e-15,-6.125248e-16
8.075000e-11,-2.250382e-15,2.451195e-15,2.451853e-15,-1.684443e-15,1.212005e-15,6.291861e-17
8.100000e-11,-1.022307e-14,4.030299e-15,4.030847e-15,2.532529e-15,8.574031e-16,6.495744e-16
8.125000e-11,-1.471287e-14,4.397397e-15,4.397726e-15,5.655002e-15,3.229238e-16,9.909134e-16
8.150000e-11,-1.504347e-14,3.645772e-15,3.645443e-15,6.913813e-15,-2.168171e-16,1.014590e-15
8.175000e-11,-1.164082e-14,2.123120e-15,2.123010e-15,6.136319e-15,-6.092363e-16,7.473504e-16
8.200000e-11,-5.789170e-15,3.097700e-16,3.092220e-16,3.739383e-15,-7.681771e-16,2.959586e-16
8.225000e-11,7.787001e-16,-1.316029e-15,-1.315701e-15,5.553061e-16,-6.834452e-16,-1.916058e-16
8.250000e-11,6.363330e-15,-2.388277e-15,-2.389482e-15,-2.444618e-15,-4.152190e-16,-5.715290e-16
8.275000e-11,9.704045e-15,-2.729177e-15,-2.728519e-15,-4.436749e-15,-6.379553e-17,-7.458158e-16
8.300000e-11,1.024784e-14,-2.359777e-15,-2.359996e-15,-4.975942e-15,2.604436e-16,-6.872817e-16
8.325000e-11,8.190491e-15,-1.471901e-15,-1.471243e-15,-4.067897e-15,4.723281e-16,-4.373611e-16
8.350000e-11,4.348619e-15,-3.516427e-16,-3.515331e-16,-2.131998e-15,5.276833e-16,-8.977412e-17
8.375000e-11,-1.121354e-16,6.949547e-16,6.956124e-16,1.716560e-16,4.331958e-16,2.454264e-16
8.400000e-11,-4.010459e-15,1.426082e-15,1.425534e-15,2.151619e-15,2.354515e-16,4.712319e-16
8.425000e-11,-6.440937e-15,1.706476e-15,1.707901e-15,3.289416e-15,1.424986e-18,5.360140e-16
8.450000e-11,-6.971689e-15,1.533504e-15,1.532627e-15,3.364940e-15,-1.998269e-16,4.377996e-16
8.475000e-11,-5.693696e-15,1.010205e-15,1.010205e-15,2.488683e-15,-3.168950e-16,2.245997e-16
8.500000e-11,-3.141985e-15,3.145931e-16,3.144835e-16,1.025771e-15,-3.291718e-16,-2.904779e-17
8.525000e-11,-1.102720e-16,-3.599734e-16,-3.601926e-16,-5.349178e-16,-2.466322e-16,-2.440015e-16
8.550000e-11,2.580540e-15,-8.510455e-16,-8.513743e-16,-1.739579e-15,-1.033663e-16,-3.626041e-16
8.575000e-11,4.292058e-15,-1.064465e-15,-1.065341e-15,-2.293131e-15,5.272448e-17,-3.610695e-16
8.600000e-11,4.707825e-15,-9.886115e-16,-9.887211e-16,-2.124216e-15,1.766983e-16,-2.549629e-16
8.625000e-11,3.882210e-15,-6.825683e-16,-6.821298e-16,-1.377852e-15,2.377534e-16,-8.736260e-17
8.650000e-11,2.172336e-15,-2.528802e-16,-2.525514e-16,-3.466004e-16,2.271208e-16,8.506070e-17
8.675000e-11,1.280295e-16,1.759310e-16,1.768079e-16,6.367495e-16,1.544466e-16,2.112268e-16
8.700000e-11,-1.692335e-15,5.003893e-16,5.000605e-16,1.299149e-15,4.790145e-17,2.595667e-16
8.725000e-11,-2.849753e-15,6.565897e-16,6.561513e-16,1.494810e-15,-5.875327e-17,2.261343e-16
8.750000e-11,-3.130365e-15,6.297342e-16,6.306111e-16,1.234805e-15,-1.367987e-16,1.312083e-16
8.775000e-11,-2.576265e-15,4.559955e-16,4.562148e-16,6.617416e-16,-1.650792e-16,9.865288e-18
8.800000e-11,-1.435071e-15,1.974154e-16,1.965385e-16,-1.644215e-17,-1.429371e-16,-9.799519e-17
8.825000e-11,-7.848385e-17,-7.168776e-17,-7.146853e-17,-5.855596e-16,-8.221073e-17,-1.631061e-16
8.850000e-11,1.117737e-15,-2.835722e-16,-2.831338e-16,-8.966451e-16,-2.630743e-18,-1.716560e-16
8.875000e-11,1.864978e-15,-3.965846e-16,-3.970230e-16,-8.990566e-16,6.894740e-17,-1.287968e-16
8.900000e-11,2.033565e-15,-3.983384e-16,-3.989961e-16,-6.409149e-16,1.141085e-16,-5.414947e-17
8.925000e-11,1.655834e-15,-3.058239e-16,-3.060432e-16,-2.365477e-16,1.210142e-16,2.641705e-17
8.950000e-11,9.068392e-16,-1.537889e-16,-1.533504e-16,1.723137e-16,9.317216e-17,8.769145e-17
8.975000e-11,3.156892e-17,1.227680e-17,1.249603e-17,4.622435e-16,4.099575e-17,1.147662e-16
9.000000e-11,-7.267429e-16,1.522543e-16,1.521447e-16,5.686790e-16,-1.709983e-17,1.045721e-16
9.025000e-11,-1.189425e-15,2.363285e-16,2.363285e-16,4.876741e-16,-6.335707e-17,6.533013e-17
9.050000e-11,-1.279637e-15,2.538667e-16,2.534283e-16,2.733781e-16,-8.626646e-17,1.249603e-17
9.075000e-11,-1.028511e-15,2.096922e-16,2.101306e-16,1.381140e-17,-8.012806e-17,-3.573426e-17
9.100000e-11,-5.528946e-16,1.228776e-16,1.223296e-16,-2.062941e-16,-5.108027e-17,-6.653589e-17
9.125000e-11,-7.673002e-18,1.852482e-17,1.896328e-17,-3.255545e-16,-9.865288e-18,-7.322236e-17
9.150000e-11,4.555571e-16,-7.497619e-17,-7.563387e-17,-3.233622e-16,3.036316e-17,-5.743790e-17
9.175000e-11,7.310178e-16,-1.405255e-16,-1.401967e-16,-2.208728e-16,5.743790e-17,-2.751319e-17
9.200000e-11,7.771655e-16,-1.655176e-16,-1.648599e-16,-6.686473e-17,6.445321e-17,5.809558e-18
9.225000e-11,6.187728e-16,-1.475409e-16,-1.480889e-16,8.374533e-17,5.173795e-17,3.244584e-17
9.250000e-11,3.311448e-16,-9.985864e-17,-9.974902e-17,1.816309e-16,2.499206e-17,4.505148e-17
9.275000e-11,5.919173e-18,-3.156892e-17,-3.200738e-17,2.045403e-16,-6.576859e-18,4.296881e-17
9.300000e-11,-2.669108e-16,3.474774e-17,3.474774e-17,1.558715e-16,-3.189776e-17,2.882856e-17
9.325000e-11,-4.272766e-16,8.692415e-17,8.681453e-17,6.423399e-17,-4.505148e-17,8.769145e-18
9.350000e-11,-4.536936e-16,1.122451e-16,1.124643e-16,-3.573426e-17,-4.318804e-17,-1.085182e-17
9.375000e-11,-3.650157e-16,1.084086e-16,1.085182e-16,-1.099432e-16,-2.806126e-17,-2.356708e-17
9.400000e-11,-1.994980e-16,7.936076e-17,7.990883e-17,-1.332910e-16,-6.028787e-18,-2.751319e-17
9.425000e-11,-1.490755e-17,3.299391e-17,3.354198e-17,-1.102720e-16,1.545562e-17,-2.279978e-17
9.450000e-11,1.405255e-16,-1.578446e-17,-1.556523e-17,-5.075143e-17,2.992471e-17,-1.238642e-17
9.475000e-11,2.359996e-16,-5.601291e-17,-5.688983e-17,1.994980e-17,3.387082e-17,-3.288429e-19
9.500000e-11,2.574840e-16,-8.001845e-17,-7.936076e-17,7.563387e-17,2.674589e-17,9.865288e-18
9.525000e-11,2.135287e-16,-8.056652e-17,-8.100497e-17,9.887211e-17,1.271526e-17,1.512677e-17
9.550000e-11,1.277007e-16,-6.094556e-17,-6.171286e-17,8.725299e-17,-3.288429e-18,1.501716e-17
9.575000e-11,2.597859e-17,-2.893818e-17,-2.806126e-17,4.472264e-17,-1.644215e-17,1.118066e-17
9.600000e-11,-6.248016e-17,9.207602e-18,8.878759e-18,-8.659530e-18,-2.301901e-17,4.932644e-18
9.625000e-11,-1.213430e-16,3.989961e-17,4.055729e-17,-5.634176e-17,-2.181325e-17,-1.315372e-18
9.650000e-11,-1.432659e-16,5.886288e-17,5.853404e-17,-7.979922e-17,-1.359217e-17,-6.248016e-18
9.675000e-11,-1.284680e-16,6.028787e-17,6.017826e-17,-7.574349e-17,-2.959586e-18,-8.111459e-18
9.700000e-11,-8.681453e-17,4.527071e-17,4.603801e-17,-4.779184e-17,7.892230e-18,-7.344159e-18
9.725000e-11,-3.332275e-17,2.060749e-17,2.082672e-17,-3.069201e-18,1.512677e-17,-5.261487e-18
9.750000e-11,1.863443e-17,-7.673002e-18,-7.234544e-18,3.781694e-17,1.688060e-17,-1.644215e-18
9.775000e-11,5.963018e-17,-3.047278e-17,-3.069201e-17,6.423399e-17,1.271526e-17,1.096143e-18
9.800000e-11,8.023767e-17,-4.253035e-17,-4.340727e-17,6.807049e-17,6.138401e-18,3.507658e-18
9.825000e-11,8.111459e-17,-4.362650e-17,-4.362650e-17,5.173795e-17,-2.082672e-18,4.384572e-18
9.850000e-11,6.368591e-17,-3.156892e-17,-3.145931e-17,1.808636e-17,-7.892230e-18,3.946115e-18
9.875000e-11,3.463812e-17,-1.249603e-17,-1.293449e-17,-1.753829e-17,-1.161912e-17,2.849972e-18
9.900000e-11,1.424986e-18,7.892230e-18,8.330688e-18,-4.669570e-17,-1.052297e-17,1.424986e-18
9.925000e-11,-2.751319e-17,2.466322e-17,2.455361e-17,-5.809558e-17,-6.467244e-18,-3.288429e-19
9.950000e-11,-4.713415e-17,3.134969e-17,3.178815e-17,-5.206680e-17,-1.096143e-18,-1.315372e-18
9.975000e-11,-5.414947e-17,3.003432e-17,3.003432e-17,-2.937663e-17,4.603801e-18,-1.973058e-18
1.000000e-10,-4.801107e-17,2.071710e-17,2.082672e-17,2.192286e-19,7.234544e-18,-1.973058e-18
1.002500e-10,1.580638e-16,7.453773e-18,7.124930e-18,8.039392e-08,8.111459e-18,-1.534600e-18
1.005000e-10,9.959556e-16,-1.973058e-18,-1.753829e-18,1.849628e-07,6.357630e-18,-7.673002e-19
1.007500e-10,3.774350e-15,6.576859e-18,6.686473e-18,3.984476e-07,2.849972e-18,1.205757e-18
1.010000e-10,1.139868e-14,6.237054e-17,6.204170e-17,7.364380e-07,-4.384572e-19,5.480715e-18
1.012500e-10,2.974417e-14,2.215305e-16,2.212017e-16,1.217831e-06,-1.973058e-18,1.709983e-17
1.015000e-10,6.954820e-14,6.017826e-16,6.013441e-16,1.849164e-06,-6.576859e-19,4.636685e-17
1.017500e-10,1.488687e-13,1.422026e-15,1.422794e-15,2.625678e-06,6.248016e-18,1.153143e-16
1.020000e-10,2.959048e-13,3.065364e-15,3.065035e-15,3.541733e-06,2.334785e-17,2.676781e-16
1.022500e-10,5.518011e-13,6.155611e-15,6.155940e-15,4.612232e-06,5.634176e-17,5.829289e-16
1.025000e-10,9.729132e-13,1.165485e-14,1.165518e-14,5.894083e-06,1.234257e-16,1.196988e-15
1.027500e-10,1.631518e-12,2.095091e-14,2.095135e-14,7.297905e-06,2.444399e-16,2.331058e-15
1.030000e-10,2.614971e-12,3.593990e-14,3.594001e-14,8.966206e-06,4.614762e-16,4.325381e-15
1.032500e-10,4.021789e-12,5.906326e-14,5.906348e-14,1.078175e-05,8.352610e-16,7.679579e-15
1.035000e-10,5.955639e-12,9.329844e-14,9.329822e-14,1.277074e-05,1.451732e-15,1.309146e-14
1.037500e-10,8.517071e-12,1.420527e-13,1.420520e-13,1.496211e-05,2.433218e-15,2.149449e-14
1.040000e-10,1.179469e-11,2.089876e-13,2.089877e-13,1.747068e-05,3.940415e-15,3.407887e-14
1.042500e-10,1.585779e-11,2.977617e-13,2.977616e-13,2.052998e-05,6.177862e-15,5.229469e-14
1.045000e-10,2.075295e-11,4.117355e-13,4.117361e-13,2.442361e-05,9.389781e-15,7.783109e-14
1.047500e-10,2.650700e-11,5.537053e-13,5.537050e-13,2.924258e-05,1.386511e-14,1.125594e-13
1.050000e-10,3.313788e-11,7.257306e-13,7.257300e-13,3.476921e-05,1.991977e-14,1.584636e-13
1.052500e-10,4.067414e-11,9.291660e-13,9.291663e-13,4.089634e-05,2.789202e-14,2.175441e-13
1.055000e-10,4.918087e-11,1.164945e-12,1.164945e-12,4.759792e-05,3.812430e-14,2.917402e-13
1.057500e-10,5.878928e-11,1.434162e-12,1.434162e-12,5.533121e-05,5.095333e-14,3.828765e-13
1.060000e-10,6.972517e-11,1.738948e-12,1.738948e-12,6.508160e-05,6.669899e-14,4.926763e-13
1.062500e-10,8.233321e-11,2.083530e-12,2.083530e-12,7.858961e-05,8.567520e-14,6.228584e-13
1.065000e-10,9.709535e-11,2.475386e-12,2.475386e-12,9.789139e-05,1.081961e-13,7.753434e-13
1.067500e-10,1.146429e-10,2.926324e-12,2.926324e-12,1.231665e-04,1.346186e-13,9.525630e-13
1.070000e-10,1.357621e-10,3.453334e-12,3.453334e-12,1.503251e-04,1.653936e-13,1.157866e-12
1.072500e-10,1.613993e-10,4.079149e-12,4.079148e-12,1.753212e-04,2.011300e-13,1.395984e-12
1.075000e-10,1.926699e-10,4.832486e-12,4.832486e-12,1.990375e-04,2.426799e-13,1.673528e-12
1.077500e-10,2.308711e-10,5.748068e-12,5.748068e-12,2.266478e-04,2.912183e-13,1.999458e-12
1.080000e-10,2.775083e-10,6.866600e-12,6.866600e-12,2.673157e-04,3.483271e-13,2.385503e-12
1.082500e-10,3.343458e-10,8.235003e-12,8.235004e-12,3.325329e-04,4.160685e-13,2.846524e-12
1.085000e-10,4.034946e-10,9.907265e-12,9.907264e-12,4.270659e-04,4.970487e-13,3.400837e-12
1.087500e-10,4.875158e-10,1.194609e-11,1.194610e-11,5.239299e-04,5.944768e-13,4.070558e-12
1.090000e-10,5.894903e-10,1.442536e-11,1.442536e-11,5.536870e-04,7.122253e-13,4.882039e-12
1.092500e-10,7.130660e-10,1.743313e-11,1.743313e-11,4.793233e-04,8.549004e-13,5.866490e-12
1.095000e-10,8.624094e-10,2.107464e-11,2.107464e-11,3.330477e-04,1.027957e-12,7.060836e-12
1.097500e-10,1.041989e-09,2.547381e-11,2.547381e-11,1.754546e-04,1.237828e-12,8.508782e-12
1.100000e-10,1.256225e-09,3.077226e-11,3.077226e-11,6.692711e-05,1.492105e-12,1.026197e-11
1.102500e-10,1.509082e-09,3.712463e-11,3.712463e-11,4.696693e-05,1.799717e-12,1.238099e-11
1.105000e-10,1.803786e-09,4.469048e-11,4.469048e-11,1.224821e-04,2.171108e-12,1.493592e-11
1.107500e-10,2.142902e-09,5.362439e-11,5.362439e-11,2.706357e-04,2.618319e-12,1.800612e-11
1.110000e-10,2.528820e-09,6.406733e-11,6.406732e-11,4.392327e-04,3.154984e-12,2.167911e-11
1.112500e-10,2.964405e-09,7.614244e-11,7.614244e-11,5.471024e-04,3.796170e-12,2.604854e-11
1.115000e-10,3.453751e-09,8.995873e-11,8.995873e-11,5.287661e-04,4.558094e-12,3.121186e-11
1.117500e-10,4.002627e-09,1.056234e-10,1.056234e-10,3.873844e-04,5.457765e-12,3.726809e-11
1.120000e-10,4.617725e-09,1.232571e-10,1.232571e-10,1.794019e-04,6.512643e-12,4.431657e-11
1.122500e-10,5.304357e-09,1.430030e-10,1.430030e-10,-2.356706e-05,7.740394e-12,5.245707e-11
1.125000e-10,6.062576e-09,1.650137e-10,1.650137e-10,-1.634187e-04,9.158793e-12,6.179050e-11
1.127500e-10,6.882280e-09,1.894043e-10,1.894043e-10,-2.111183e-04,1.078567e-11,7.241882e-11
1.130000e-10,7.738677e-09,2.161615e-10,2.161615e-10,-1.685540e-04,1.263866e-11,8.444117e-11
1.132500e-10,8.590091e-09,2.450183e-10,2.450183e-10,-6.233418e-05,1.473440e-11,9.794278e-11
1.135000e-10,9.380267e-09,2.753200e-10,2.753200e-10,6.576436e-05,1.708658e-11,1.129739e-10
1.137500e-10,1.004688e-08,3.059332e-10,3.059332e-10,1.711182e-04,1.970262e-11,1.295184e-10
1.140000e-10,1.053687e-08,3.352602e-10,3.352602e-10,2.217294e-04,2.257886e-11,1.474555e-10
1.142500e-10,1.082770e-08,3.614277e-10,3.614277e-10,2.101496e-04,2.569495e-11,1.665252e-10
1.145000e-10,1.095179e-08,3.826967e-10,3.826967e-10,1.533254e-04,2.900899e-11,1.863117e-10
1.147500e-10,1.101989e-08,3.981001e-10,3.981001e-10,8.234818e-05,3.245571e-11,2.062659e-10
1.150000e-10,1.123643e-08,4.082477e-10,4.082477e-10,2.865030e-05,3.595082e-11,2.257856e-10
1.152500e-10,1.189550e-08,4.161387e-10,4.161387e-10,1.058973e-05,3.940444e-11,2.443667e-10
1.155000e-10,1.335096e-08,4.277535e-10,4.277535e-10,2.654285e-05,4.274548e-11,2.618245e-10
1.157500e-10,1.596875e-08,4.521994e-10,4.521994e-10,6.138497e-05,4.595679e-11,2.785618e-10
1.160000e-10,2.006127e-08,5.011729e-10,5.011729e-10,9.526068e-05,4.911760e-11,2.958400e-10
1.162500e-10,2.581561e-08,5.876235e-10,5.876235e-10,1.106954e-04,5.244624e-11,3.159852e-10
1.165000e-10,3.324205e-08,7.237300e-10,7.237300e-10,9.945668e-05,5.633276e-11,3.424571e-10
1.167500e-10,4.216495e-08,9.185373e-10,9.185373e-10,6.466960e-05,6.135019e-11,3.797148e-10
1.170000e-10,5.227361e-08,1.175848e-09,1.175848e-09,1.864200e-05,6.823419e-11,4.328508e-10
1.172500e-10,6.322905e-08,1.493074e-09,1.493074e-09,-2.140601e-05,7.782661e-11,5.070222e-10
1.175000e-10,7.477807e-08,1.861538e-09,1.861538e-09,-3.997650e-05,9.098612e-11,6.067669e-10
1.177500e-10,8.681321e-08,2.268339e-09,2.268339e-09,-3.044720e-05,1.084790e-10,7.353480e-10
1.180000e-10,9.939545e-08,2.699593e-09,2.699593e-09,2.282147e-06,1.308717e-10,8.942949e-10
1.182500e-10,1.127146e-07,3.144266e-09,3.144266e-09,4.485647e-05,1.584520e-10,1.083290e-09
1.185000e-10,1.269293e-07,3.597140e-09,3.597140e-09,8.100546e-05,1.912014e-10,1.300469e-09
1.187500e-10,1.419613e-07,4.059701e-09,4.059701e-09,9.745527e-05,2.288332e-10,1.543071e-09
1.190000e-10,1.573139e-07,4.538111e-09,4.538111e-09,8.820487e-05,2.708884e-10,1.808273e-09
1.192500e-10,1.719896e-07,5.038241e-09,5.038241e-09,5.579343e-05,3.168669e-10,2.093894e-09
1.195000e-10,1.845771e-07,5.558957e-09,5.558957e-09,9.992816e-06,3.663490e-10,2.398685e-09
1.197500e-10,1.935355e-07,6.085896e-09,6.085896e-09,-3.506040e-05,4.190597e-10,2.721956e-09
1.200000e-10,1.976422e-07,6.588535e-09,6.588535e-09,-6.500121e-05,4.748374e-10,3.062548e-09
1.202500e-10,1.965208e-07,7.023119e-09,7.023119e-09,-7.034091e-05,5.334966e-10,3.417374e-09
1.205000e-10,1.911342e-07,7.342877e-09,7.342877e-09,-5.027201e-05,5.946180e-10,3.780092e-09
1.207500e-10,1.841247e-07,7.515051e-09,7.515051e-09,-1.273811e-05,6.573399e-10,4.140599e-09
1.210000e-10,1.799267e-07,7.542157e-09,7.542157e-09,2.901121e-05,7.202645e-10,4.486096e-09
